mi3n	m i3 n	55.42065178300887
sa3o	s ao3	54.81825339406312
hu3	h u3	54.215855005117376
e1n	 e1 n	54.215855005117376
du3	d u3	54.215855005117376
da1i	d ai1	54.215855005117376
ma1o	m ao1	53.011058227225874
tou	 ouNA	53.011058227225874
mia4o	m iao4	53.011058227225874
ru3	r u3	53.011058227225874
ne3i	n ei3	52.40865983828013
gua4	g ua4	51.806261449334386
ya3	y a3	51.806261449334386
jua1n	j ua1 n	51.20386306038863
lia3n	l ia3 n	50.60146467144288
hu4n	h u4 n	50.60146467144288
chua1ng	ch ua1 ng	49.99906628249714
ye2	y e2	49.99906628249714
kua1n	k ua1 n	49.99906628249714
cho1u	ch ou1	49.39666789355138
ra3o	r ao3	48.79426950460564
pa2o	p ao2	48.79426950460564
sha3n	sh a3 n	48.79426950460564
me4i	m ei4	48.191871115659886
ba2	b a2	48.191871115659886
pa4o	p ao4	46.98707433776839
shi	 iNA	46.98707433776839
na4n	n a4 n	46.98707433776839
niu2	n iu2	45.179879170931144
do3u	d ou3	45.179879170931144
na4o	n ao4	44.57748078198539
zhua4n	zh ua4 n	44.57748078198539
zhui4	zh ui4	44.57748078198539
zhe3n	zh e3 n	44.57748078198539
qia4	q ia4	43.97508239303965
xue4	x ue4	43.97508239303965
cui4	c ui4	43.97508239303965
zu1	z u1	43.97508239303965
xu2	x u2	43.372684004093905
qu2	q u2	42.77028561514815
qio2ng	q io2 ng	42.77028561514815
zha4i	zh ai4	42.77028561514815
mie4	m ie4	42.77028561514815
chi4	ch i4	42.1678872262024
go3ng	g o3 ng	42.1678872262024
tuo4	t uo4	41.56548883725666
mia3o	m iao3	40.9630904483109
ma2n	m a2 n	40.36069205936516
die2	d ie2	39.75829367041941
cui1	c ui1	39.15589528147366
chua2ng	ch ua2 ng	39.15589528147366
chi3	ch i3	38.55349689252791
zho4u	zh ou4	38.55349689252791
he1	h e1	38.55349689252791
pe4ng	p e4 ng	37.95109850358216
ku1	k u1	37.348700114636415
ta4	t a4	37.348700114636415
shuo4	sh uo4	37.348700114636415
a2o	 ao2	37.348700114636415
mia2n	m ia2 n	37.348700114636415
zo4u	z ou4	37.348700114636415
bi3ng	b i3 ng	36.746301725690664
zhuo1	zh uo1	36.14390333674491
cha1i	ch ai1	35.54150494779917
ra3ng	r a3 ng	35.54150494779917
do3ng	d o3 ng	34.939106558853425
qua1n	q ua1 n	34.939106558853425
ca2o	c ao2	34.939106558853425
na4i	n ai4	34.336708169907666
xue1	x ue1	33.73430978096192
ta4ng	t a4 ng	33.73430978096192
bi1	b i1	33.13191139201618
ka3	k a3	33.13191139201618
ka3n	k a3 n	33.13191139201618
gua4i	g uai4	32.52951300307042
pi4n	p i4 n	32.52951300307042
za2n	z a2 n	32.52951300307042
ho2u	h ou2	31.927114614124676
nia3o	n iao3	31.927114614124676
to1u	t ou1	31.927114614124676
zo4ng	z o4 ng	30.722317836233177
qia3o	q iao3	30.722317836233177
la4n	l a4 n	30.119919447287433
sa4ng	s a4 ng	30.119919447287433
ka1	k a1	30.119919447287433
ba2o	b ao2	30.119919447287433
le3i	l ei3	30.119919447287433
ta1i	t ai1	29.517521058341682
tia1o	t iao1	29.517521058341682
hua1ng	h ua1 ng	29.517521058341682
sa1o	s ao1	29.517521058341682
me3ng	m e3 ng	29.517521058341682
ze4ng	z e4 ng	28.91512266939593
pa1o	p ao1	28.91512266939593
be1n	b e1 n	28.91512266939593
zha2	zh a2	28.312724280450183
zhe1	zh e1	28.312724280450183
re3n	r e3 n	28.312724280450183
ro4u	r ou4	28.312724280450183
qia1o	q iao1	27.710325891504436
no4ng	n o4 ng	27.107927502558688
sa1ng	s a1 ng	27.107927502558688
go3u	g ou3	26.505529113612937
mo1	m o1	26.505529113612937
duo3	d uo3	25.903130724667193
pi4	p i4	25.903130724667193
kua2ng	k ua2 ng	25.903130724667193
ca3n	c a3 n	25.903130724667193
a2i	 ai2	25.903130724667193
ca1i	c ai1	25.903130724667193
pi1n	p i1 n	25.903130724667193
dia1o	d iao1	25.903130724667193
da1o	d ao1	25.30073233572144
nue4	n ue4	25.30073233572144
cho3u	ch ou3	25.30073233572144
jua4n	j ua4 n	24.69833394677569
ho1ng	h o1 ng	24.69833394677569
fe2i	f ei2	24.69833394677569
co1ng	c o1 ng	24.69833394677569
de4ng	d e4 ng	24.69833394677569
liu3	l iu3	24.095935557829943
xu1n	x u1 n	24.095935557829943
sa3n	s a3 n	23.493537168884195
su2	s u2	23.493537168884195
zha2i	zh ai2	23.493537168884195
nia2ng	n ia2 ng	23.493537168884195
ni4	n i4	23.493537168884195
chui2	ch ui2	22.891138779938448
she2	sh e2	22.891138779938448
shua1	sh ua1	22.891138779938448
ti1	t i1	22.891138779938448
fe3n	f e3 n	22.891138779938448
she3	sh e3	22.288740390992697
zha1i	zh ai1	22.288740390992697
hu	 uNA	22.288740390992697
fe2n	f e2 n	21.686342002046953
chui1	ch ui1	21.686342002046953
ru4n	r u4 n	21.686342002046953
fo2	f o2	21.686342002046953
dui1	d ui1	21.0839436131012
nu4	n u4	21.0839436131012
zui3	z ui3	21.0839436131012
ca1	c a1	21.0839436131012
lo3ng	l o3 ng	20.48154522415545
kui2	k ui2	20.48154522415545
shua1i	sh uai1	20.48154522415545
chua4n	ch ua4 n	20.48154522415545
pa2	p a2	20.48154522415545
wa2	w a2	20.48154522415545
er	 eNA r	19.879146835209706
she2ng	sh e2 ng	19.276748446263955
pia1o	p iao1	19.276748446263955
ma2i	m ai2	18.674350057318208
ta1ng	t a1 ng	18.674350057318208
o3u	 ou3	18.674350057318208
fa4	f a4	18.071951668372456
do1u	d ou1	18.071951668372456
ro2u	r ou2	17.469553279426712
da3n	d a3 n	17.469553279426712
kui4	k ui4	16.86715489048096
sa1	s a1	16.26475650153521
fe3i	f ei3	15.662358112589466
hua3ng	h ua3 ng	15.662358112589466
zua1n	z ua1 n	15.662358112589466
che4n	ch e4 n	15.662358112589466
a2ng	 a2 ng	15.059959723643717
diu1	d iu1	15.059959723643717
he1ng	h e1 ng	15.059959723643717
cha3o	ch ao3	15.059959723643717
ca4n	c a4 n	14.457561334697965
sua1n	s ua1 n	14.457561334697965
pe1n	p e1 n	13.855162945752218
la1o	l ao1	13.855162945752218
pu4	p u4	13.855162945752218
chua3ng	ch ua3 ng	13.855162945752218
dia1n	d ia1 n	13.855162945752218
ma4	m a4	13.252764556806468
he4n	h e4 n	13.252764556806468
cho3ng	ch o3 ng	13.252764556806468
we1ng	w e1 ng	13.252764556806468
hu2n	h u2 n	12.65036616786072
kui1	k ui1	12.65036616786072
zho2u	zh ou2	12.65036616786072
ya3o	y ao3	12.65036616786072
pu2	p u2	12.047967778914972
yo1	y o1	12.047967778914972
cha2i	ch ai2	11.445569389969224
gu3n	g u3 n	11.445569389969224
cu4n	c u4 n	11.445569389969224
chua3i	ch uai3	11.445569389969224
yua1n	y ua1 n	11.445569389969224
bi2	b i2	11.445569389969224
nuo2	n uo2	11.445569389969224
tui3	t ui3	11.445569389969224
o1	 o1	10.843171001023476
kua1	k ua1	10.843171001023476
yu1	y u1	10.843171001023476
pi3	p i3	10.843171001023476
wo1	w o1	10.843171001023476
cu1	c u1	10.843171001023476
qua3n	q ua3 n	10.843171001023476
tie4	t ie4	10.240772612077725
ho4ng	h o4 ng	10.240772612077725
ga4	g a4	10.240772612077725
nia4ng	n ia4 ng	10.240772612077725
di	 iNA	9.638374223131978
kua3	k ua3	9.638374223131978
da3i	d ai3	9.638374223131978
pe1ng	p e1 ng	9.638374223131978
tu1n	t u1 n	9.638374223131978
he2n	h e2 n	9.638374223131978
jio3ng	j io3 ng	9.638374223131978
tuo2	t uo2	9.035975834186228
jua3n	j ua3 n	9.035975834186228
ku3n	k u3 n	9.035975834186228
duo4	d uo4	8.43357744524048
cha2n	ch a2 n	8.43357744524048
ke1ng	k e1 ng	8.43357744524048
yu1n	y u1 n	8.43357744524048
ke2	k e2	8.43357744524048
pe3ng	p e3 ng	8.43357744524048
shua3ng	sh ua3 ng	8.43357744524048
cua4n	c ua4 n	8.43357744524048
nia4o	n iao4	8.43357744524048
sha1i	sh ai1	7.831179056294733
huo	 uoNA	7.831179056294733
po2	p o2	7.831179056294733
pe2n	p e2 n	7.831179056294733
rui3	r ui3	7.831179056294733
co4u	c ou4	7.831179056294733
fe3ng	f e3 ng	7.831179056294733
zua4n	z ua4 n	7.831179056294733
che3	ch e3	7.228780667348983
tu2n	t u2 n	7.228780667348983
sha2o	sh ao2	7.228780667348983
ta3ng	t a3 ng	7.228780667348983
chu3n	ch u3 n	7.228780667348983
pa4ng	p a4 ng	6.626382278403234
la4o	l ao4	6.626382278403234
wa1ng	w a1 ng	6.626382278403234
bi4n	b i4 n	6.626382278403234
gua3	g ua3	6.626382278403234
ga4ng	g a4 ng	6.626382278403234
be4ng	b e4 ng	6.626382278403234
bo3	b o3	6.023983889457486
be1ng	b e1 ng	6.023983889457486
pa1	p a1	6.023983889457486
se1ng	s e1 ng	6.023983889457486
ni4ng	n i4 ng	6.023983889457486
qia4o	q iao4	5.421585500511738
bu1	b u1	5.421585500511738
cha1n	ch a1 n	5.421585500511738
chua3n	ch ua3 n	5.421585500511738
be4n	b e4 n	5.421585500511738
nie4	n ie4	5.421585500511738
mu2	m u2	5.421585500511738
chuo4	ch uo4	5.421585500511738
shua3	sh ua3	5.421585500511738
sheng	 eNA ng	5.421585500511738
la3	l a3	4.819187111565989
ho3u	h ou3	4.819187111565989
na2o	n ao2	4.819187111565989
ma3o	m ao3	4.819187111565989
sa3	s a3	4.819187111565989
che3ng	ch e3 ng	4.819187111565989
lua2n	l ua2 n	4.819187111565989
nie1	n ie1	4.819187111565989
na2ng	n a2 ng	4.819187111565989
xiu3	x iu3	4.819187111565989
she1	sh e1	4.819187111565989
ra2o	r ao2	4.819187111565989
zha2o	zh ao2	4.819187111565989
qi4n	q i4 n	4.21678872262024
cui3	c ui3	4.21678872262024
a3i	 ai3	4.21678872262024
gu4n	g u4 n	4.21678872262024
tu4	t u4	4.21678872262024
pi1ng	p i1 ng	4.21678872262024
ha3	h a3	4.21678872262024
pia2o	p iao2	4.21678872262024
a1o	 ao1	4.21678872262024
sha4i	sh ai4	4.21678872262024
za2o	z ao2	4.21678872262024
cho4u	ch ou4	3.6143903336744914
re1ng	r e1 ng	3.6143903336744914
po1u	p ou1	3.6143903336744914
re3	r e3	3.6143903336744914
me4n	m e4 n	3.6143903336744914
sa3ng	s a3 ng	3.6143903336744914
pe1i	p ei1	3.6143903336744914
pa1ng	p a1 ng	3.6143903336744914
ji	 iNA	3.6143903336744914
xia1	x ia1	3.6143903336744914
sha2	sh a2	3.6143903336744914
so3ng	s o3 ng	3.6143903336744914
bo	 oNA	3.6143903336744914
ha4ng	h a4 ng	3.6143903336744914
ge3ng	g e3 ng	3.6143903336744914
ci1	c i1	3.6143903336744914
wa1i	w ai1	3.011991944728743
ha1i	h ai1	3.011991944728743
ma3ng	m a3 ng	3.011991944728743
gua4ng	g ua4 ng	3.011991944728743
bie1	b ie1	3.011991944728743
gua1i	g uai1	3.011991944728743
lua3n	l ua3 n	3.011991944728743
liu1	l iu1	3.011991944728743
shua1n	sh ua1 n	3.011991944728743
luo3	l uo3	3.011991944728743
gua3i	g uai3	3.011991944728743
sha3	sh a3	3.011991944728743
za1ng	z a1 ng	3.011991944728743
sui3	s ui3	3.011991944728743
zha3i	zh ai3	3.011991944728743
qia1	q ia1	2.4095935557829944
ka2ng	k a2 ng	2.4095935557829944
li3n	l i3 n	2.4095935557829944
hua4ng	h ua4 ng	2.4095935557829944
ba1i	b ai1	2.4095935557829944
ha1n	h a1 n	2.4095935557829944
che1n	ch e1 n	2.4095935557829944
bia4	b ia4	2.4095935557829944
za3n	z a3 n	2.4095935557829944
zhua4i	zh uai4	1.8071951668372457
qi3n	q i3 n	1.8071951668372457
miu4	m iu4	1.8071951668372457
he4ng	h e4 ng	1.8071951668372457
a3n	 a3 n	1.8071951668372457
pa3i	p ai3	1.8071951668372457
e3	 e3	1.8071951668372457
nia3n	n ia3 n	1.8071951668372457
que2	q ue2	1.8071951668372457
tui2	t ui2	1.8071951668372457
cha4n	ch a4 n	1.8071951668372457
so4u	s ou4	1.8071951668372457
pie1	p ie1	1.2047967778914972
mi1	m i1	1.2047967778914972
ni1	n i1	1.2047967778914972
liang	 iaNA ng	1.2047967778914972
ko1u	k ou1	1.2047967778914972
gu2	g u2	1.2047967778914972
be2ng	b e2 ng	1.2047967778914972
lao	 aoNA	1.2047967778914972
bei	 eiNA	1.2047967778914972
cho4ng	ch o4 ng	1.2047967778914972
chuo1	ch uo1	1.2047967778914972
bie4	b ie4	1.2047967778914972
ge4n	g e4 n	1.2047967778914972
ye1	y e1	1.2047967778914972
ha1ng	h a1 ng	1.2047967778914972
ze2i	z ei2	1.2047967778914972
me1n	m e1 n	1.2047967778914972
xia2o	x iao2	1.2047967778914972
ce1n	c e1 n	1.2047967778914972
jia	 iaNA	1.2047967778914972
na1ng	n a1 ng	1.2047967778914972
nu2	n u2	1.2047967778914972
qie2	q ie2	1.2047967778914972
jia2	j ia2	1.2047967778914972
shua3i	sh uai3	1.2047967778914972
zho3u	zh ou3	1.2047967778914972
