WORD	FREQUENCY	LENGTH	UP	POSITION	PHONE	SEQ_INFO	POSITION_INFO	MONOMORPHEME
kuiKuru	8	7	4	1	k	3.4565156735398324	3.455595105776348	F
kuiKuru	8	7	4	2	u	3.485502820482745	4.137584949904823	F
kuiKuru	8	7	4	3	i	7.001408194392809	5.428925081918938	F
kuiKuru	8	7	4	4	K	-0.0	12.492698177896878	F
kuiKuru	8	7	4	5	u	-0.0	4.4029413247662434	F
kuiKuru	8	7	4	6	r	-0.0	6.708641392068316	F
kuiKuru	8	7	4	7	u	-0.0	3.159277757242804	F
gEmu	8	4	3	1	g	4.914618056770663	4.911929251123738	F
gEmu	8	4	3	2	E	9.020285500844649	6.910608804261418	F
gEmu	8	4	3	3	m	-0.0	4.82267446019083	F
gEmu	8	4	3	4	u	-0.0	3.155633839212135	F
saNfuraN$isuko	8	14	5	1	s	3.768315565600719	3.7671507459696736	F
saNfuraN$isuko	8	14	5	2	a	2.40891939011589	2.0349258074003864	F
saNfuraN$isuko	8	14	5	3	N	2.595016165385079	2.9691960923559484	F
saNfuraN$isuko	8	14	5	4	f	5.199672344836364	12.492698177896878	F
saNfuraN$isuko	8	14	5	5	u	-0.0	4.4029413247662434	F
saNfuraN$isuko	8	14	5	6	r	-0.0	6.708641392068316	F
saNfuraN$isuko	8	14	5	7	a	-0.0	3.2656490610432076	F
saNfuraN$isuko	8	14	5	8	N	-0.0	3.997325865701675	F
saNfuraN$isuko	8	14	5	9	$	-0.0	5.4757334309663985	F
saNfuraN$isuko	8	14	5	10	i	-0.0	2.3543495725797396	F
saNfuraN$isuko	8	14	5	11	s	-0.0	2.321928094887362	F
saNfuraN$isuko	8	14	5	12	u	-0.0	1.8073549220576042	F
saNfuraN$isuko	8	14	5	13	k	-0.0	-0.0	F
saNfuraN$isuko	8	14	5	14	o	-0.0	-0.0	F
dauNtauN	8	8	4	1	d	3.6634342656518877	3.662357557313517	F
dauNtauN	8	8	4	2	a	1.058016848442568	2.0349258074003864	F
dauNtauN	8	8	4	3	u	9.213104219641908	5.161897807653966	F
dauNtauN	8	8	4	4	N	-0.0	8.792258459755784	F
dauNtauN	8	8	4	5	t	-0.0	4.272291472057371	F
dauNtauN	8	8	4	6	a	-0.0	2.0072199147597773	F
dauNtauN	8	8	4	7	u	-0.0	3.159277757242804	F
dauNtauN	8	8	4	8	N	-0.0	3.997325865701675	F
ceKu	8	4	3	1	c	6.844659616629738	6.834182669007858	F
ceKu	8	4	3	2	e	7.098032082960527	3.0692030013810316	F
ceKu	8	4	3	3	K	-0.0	6.77061643162773	F
ceKu	8	4	3	4	u	-0.0	3.155633839212135	F
torEnA	8	6	5	1	t	4.1820435951862285	4.180461500529049	F
torEnA	8	6	5	2	o	1.051374195923505	2.402814164062722	F
torEnA	8	6	5	3	r	5.698704666770345	3.0920264101364268	F
torEnA	8	6	5	4	E	3.1699250014423126	10.737810675733408	F
torEnA	8	6	5	5	n	-0.0	6.6810970176247	F
torEnA	8	6	5	6	A	-0.0	10.528820354483504	F
beDo	8	4	4	1	b	6.936355307002276	6.925187485074417	F
beDo	8	4	4	2	e	2.638215146259718	3.0692030013810316	F
beDo	8	4	4	3	D	4.426264754702098	12.098082710056522	F
beDo	8	4	4	4	o	-0.0	2.370031929268076	F
bosutoN	8	7	4	1	b	6.936355307002276	6.925187485074417	F
bosutoN	8	7	4	2	o	3.9513730315193483	2.402814164062722	F
bosutoN	8	7	4	3	s	3.2094533656289497	5.807000582121919	F
bosutoN	8	7	4	4	u	-0.0	3.155633839212135	F
bosutoN	8	7	4	5	t	-0.0	4.272291472057371	F
bosutoN	8	7	4	6	o	-0.0	2.93823330456847	F
bosutoN	8	7	4	7	N	-0.0	4.465380884968484	F
rOzu	8	4	3	1	r	5.228218884435414	5.224855619887503	F
rOzu	8	4	3	2	O	8.707359132080883	10.162995965895703	F
rOzu	8	4	3	3	z	-0.0	7.363894200560891	F
rOzu	8	4	3	4	u	-0.0	3.155633839212135	F
niku	8	4	4	1	n	2.6412396354505	2.640756233186041	F
niku	8	4	4	2	i	2.245805770494637	3.4703291875207354	F
niku	8	4	4	3	k	9.04780555400759	2.962472073139545	F
niku	8	4	4	4	u	-0.0	3.155633839212135	F
isu	8	3	3	1	i	4.392478951642041	4.390634091977216	F
isu	8	3	3	2	s	6.539643506238037	8.14892078068398	F
isu	8	3	3	3	u	3.1699250014423126	5.161897807653966	F
i%0keNm3	8	8	4	1	i	4.392478951642041	4.390634091977216	F
i%0keNm3	8	8	4	2	%	5.379772169459646	9.59701656854212	F
i%0keNm3	8	8	4	3	0	4.238404739325079	6.347311316365286	F
i%0keNm3	8	8	4	4	k	-0.0	5.830920080124889	F
i%0keNm3	8	8	4	5	e	-0.0	4.342680799948768	F
i%0keNm3	8	8	4	6	N	-0.0	3.503680792204996	F
i%0keNm3	8	8	4	7	m	-0.0	4.331857212131094	F
i%0keNm3	8	8	4	8	3	-0.0	5.82621394930892	F
3ga	8	3	3	1	3	10.273910975128283	10.16403042719146	F
3ga	8	3	3	2	g	0.5707486415014552	7.928530712258681	F
3ga	8	3	3	3	a	3.2479275134435857	4.557731096035657	F
ծura	8	4	4	1	ծ	8.217876940213955	8.19074776556724	F
ծura	8	4	4	2	u	0.10322072035877032	4.137584949904823	F
ծura	8	4	4	3	r	4.218707374528592	3.0920264101364268	F
ծura	8	4	4	4	a	1.8579809951275723	1.9717112593564925	F
dura	8	4	4	1	d	3.6634342656518877	3.662357557313517	F
dura	8	4	4	2	u	7.809256573590893	4.137584949904823	F
dura	8	4	4	3	r	1.4594316186372973	3.0920264101364268	F
dura	8	4	4	4	a	1.5849625007211563	1.9717112593564925	F
u$i	8	3	3	1	u	3.4316539949269904	3.43075072610793	F
u$i	8	3	3	2	$	10.04103684431579	9.858141384367283	F
u$i	8	3	3	3	i	-0.0	5.428925081918938	F
gyU	8	3	3	1	g	4.914618056770663	4.911929251123738	F
gyU	8	3	3	2	y	7.3736482113346895	6.846736621095033	F
gyU	8	3	3	3	U	2.0443941193584534	8.322788997231218	F
ky0to	8	5	5	1	k	3.4565156735398324	3.455595105776348	F
ky0to	8	5	5	2	y	5.266153418711295	6.846736621095033	F
ky0to	8	5	5	3	0	0.7096074785457444	6.347311316365286	F
ky0to	8	5	5	4	t	4.562242424221073	5.544330946312199	F
ky0to	8	5	5	5	o	-0.0	4.784190510588804	F
miyako	8	6	6	1	m	4.189813021796079	4.188221890908211	F
miyako	8	6	6	2	i	2.7116422998370577	3.4703291875207354	F
