WORD	FREQUENCY	LENGTH	UP	POSITION	PHONE	SEQ_INFO	POSITION_INFO	MONOMORPHEME
experiment	2229	11	8	5	x	3.368385419309857	3.8628332244128667	T
experiment	2229	11	8	6	r	2.610118813198203	3.6296951297715836	T
experiment	2229	11	8	7	E	0.9556362196361513	3.5830123028108996	T
experiment	2229	11	8	8	p	-0.0	3.522980604743911	T
experiment	2229	11	8	9	s	-0.0	4.370108890958059	T
experiment	2229	11	8	10	k	-0.0	2.7212229633253475	T
experiment	2229	11	8	11	I	-0.0	3.006662846248529	T
giant	2227	5	5	1	t	2.7424084473463815	2.7421060984606975	T
giant	2227	5	5	2	n	3.443146392839729	3.4638825492470695	T
giant	2227	5	5	3	|	2.3016554172025576	5.740063336908912	T
giant	2227	5	5	4	Y	5.499612631905474	6.595112081774418	T
giant	2227	5	5	5	J	1.4182729683202417	7.185801918500172	T
anniversary	2224	8	6	1	i	3.85351349116594	3.852799824309991	F
anniversary	2224	8	6	2	X	5.9676510785549235	8.021041639633983	F
anniversary	2224	8	6	3	s	5.212499419945392	5.219450429641351	F
anniversary	2224	8	6	4	R	2.8619873710454664	7.422031910327542	F
anniversary	2224	8	6	5	v	0.1525219551808672	6.245356837743404	F
anniversary	2224	8	6	6	x	-0.0	4.060891314251549	F
anniversary	2224	8	6	7	n	-0.0	4.679352713165819	F
anniversary	2224	8	6	8	@	-0.0	5.218154980300054	F
desert	2224	5	5	1	t	2.742408039993466	2.7421060984606975	T
desert	2224	5	5	2	R	8.441493096336444	7.32403229918672	T
desert	2224	5	5	3	z	5.066033692581561	8.385411838645835	T
desert	2224	5	5	4	|	0.4318057126597359	6.735290858887957	T
desert	2224	5	5	5	d	-0.0	5.314615002994452	T
lab	2224	3	3	1	b	9.332731947145215	9.298973614553809	F
lab	2224	3	3	2	@	4.857565727073512	3.853626477579089	F
lab	2224	3	3	3	l	4.931629542316671	4.461624612246257	F
variety	2222	6	6	1	i	3.853512849196991	3.852799824309991	F
variety	2222	6	6	2	t	3.673632097718751	3.973295482965648	F
variety	2222	6	6	3	x	3.374153024648834	5.9895242072214	F
variety	2222	6	6	4	Y	1.609534878995653	6.595112081774418	F
variety	2222	6	6	5	X	5.879583249612783	6.155890001602212	F
variety	2222	6	6	6	v	0.10997284202513163	5.557310733100296	F
impression	2215	8	8	1	n	3.4699896584895003	3.46945709983651	F
impression	2215	8	8	2	|	2.8638831828900297	5.591142103167208	F
impression	2215	8	8	3	S	0.627145600684088	5.737993582228113	F
impression	2215	8	8	4	E	5.217620120032854	5.177696153306079	F
impression	2215	8	8	5	r	2.2896663725202293	4.384249819807733	F
impression	2215	8	8	6	p	0.6976710825619812	3.913146822800294	F
impression	2215	8	8	7	m	0.8012941487130621	4.6939226629899	F
impression	2215	8	8	8	I	-0.0	4.202595766868149	F
scientific	2213	9	6	1	k	4.9651132265455695	4.963517946236562	F
scientific	2213	9	6	2	I	3.1068565676383493	2.8404443684055534	F
scientific	2213	9	6	3	f	3.690912636218983	4.8772462047930265	F
scientific	2213	9	6	4	I	0.7038012424749791	4.654666135226867	F
scientific	2213	9	6	5	t	2.5429601599034464	4.530932958019388	F
scientific	2213	9	6	6	n	-0.0	4.31813721753603	F
scientific	2213	9	6	7	|	-0.0	5.883563130159982	F
scientific	2213	9	6	8	Y	-0.0	6.673100591150696	F
scientific	2213	9	6	9	s	-0.0	4.370108890958059	F
ocean	2212	4	4	1	n	3.469988937031745	3.46945709983651	T
ocean	2212	4	4	2	|	2.863878202922197	5.591142103167208	T
ocean	2212	4	4	3	S	0.6271424572636228	5.737993582228113	T
ocean	2212	4	4	4	o	6.029497706183759	6.629355809815488	T
hide	2206	3	3	1	d	3.6667552344876335	3.6661396646861255	T
hide	2206	3	3	2	Y	5.385646646042471	5.297146003489472	T
hide	2206	3	3	3	h	5.717903203539247	4.432357626922294	T
revolution	2206	9	9	1	n	3.469987494117531	3.46945709983651	F
revolution	2206	9	9	2	|	2.8638682430545255	5.591142103167208	F
revolution	2206	9	9	3	S	0.6271361705187097	5.737993582228113	F
revolution	2206	9	9	4	u	4.051129718263988	6.813688135357596	F
revolution	2206	9	9	5	l	1.3898683695951604	5.037045050481691	F
revolution	2206	9	9	6	x	-0.0	4.060891314251549	F
revolution	2206	9	9	7	v	3.9700998385101407	4.942767212491433	F
revolution	2206	9	9	8	E	-0.0	3.6044239591606053	F
revolution	2206	9	9	9	r	0.40404141991088527	4.263881315322183	F
advocate	2205	7	6	1	t	2.74240546009528	2.7421060984606975	T
advocate	2205	7	6	2	e	4.994382212219704	5.520959669176711	T
advocate	2205	7	6	3	k	5.902084774318412	4.776059122384959	T
advocate	2205	7	6	4	x	3.618518640458315	3.9765608108305823	T
advocate	2205	7	6	5	v	0.23273035973521147	6.245356837743404	T
advocate	2205	7	6	6	d	-0.0	5.712032850377069	T
advocate	2205	7	6	7	@	-0.0	5.527285085487979	T
drove	2205	4	4	1	v	6.034566471773724	6.0311750146388405	T
drove	2205	4	4	2	o	8.81528165258607	5.020902493727607	T
drove	2205	4	4	3	r	0.5395441036903634	4.342322309079864	T
drove	2205	4	4	4	d	0.7128178504197167	5.251966414586349	T
objective	2205	8	8	1	v	6.034566471773724	6.0311750146388405	T
objective	2205	8	8	2	I	2.627765259468372	2.8404443684055534	T
objective	2205	8	8	3	t	1.4034183643257705	4.619635675289853	T
objective	2205	8	8	4	k	2.1474734082482776	4.405217452741164	T
objective	2205	8	8	5	E	0.45020082300470465	4.407952064374185	T
objective	2205	8	8	6	J	5.479064665458061	7.410962539791906	T
objective	2205	8	8	7	b	-0.0	6.102792318364199	T
objective	2205	8	8	8	x	0.1306470203101386	4.204080705445304	T
waste	2204	4	4	1	t	2.742405324311338	2.7421060984606975	T
waste	2204	4	4	2	s	3.21448207233298	4.815548559177126	T
waste	2204	4	4	3	e	8.136821453198396	7.275642859046703	T
waste	2204	4	4	4	w	2.9715044528154073	5.436995025777543	T
bother	2202	4	4	1	X	4.87128854672742	4.869804391465039	T
bother	2202	4	4	2	D	2.7059890908697533	3.6965469081821944	T
bother	2202	4	4	3	a	3.8665649073771005	6.356159788366993	T
bother	2202	4	4	4	b	3.4407880933358532	4.825898923074706	T
prize	2200	4	4	1	z	4.942092032447156	4.940532040305524	T
prize	2200	4	4	2	Y	5.570622165308277	5.297146003489472	T
prize	2200	4	4	3	r	1.9535647424193194	4.342322309079864	T
prize	2200	4	4	4	p	0.6509778674992716	4.168097150130099	T
funeral	2198	6	5	1	L	5.555163605765267	5.552752710147037	T
funeral	2198	6	5	2	X	4.242201541648931	8.021041639633983	T
funeral	2198	6	5	3	n	1.6599644663564497	4.653407835275959	T
funeral	2198	6	5	4	u	3.4309281016645268	6.813688135357596	T
funeral	2198	6	5	5	y	-0.0	6.8522190370682035	T
funeral	2198	6	5	6	f	-0.0	5.630400490244731	T
clinic	2192	6	5	1	k	4.965098079480801	4.963517946236562	F
clinic	2192	6	5	2	I	3.1067374128599554	2.8404443684055534	F
clinic	2192	6	5	3	n	4.432469088035012	4.653407835275959	F
clinic	2192	6	5	4	I	2.5232185253771395	4.654666135226867	F
clinic	2192	6	5	5	l	-0.0	5.037045050481691	F
clinic	2192	6	5	6	k	-0.0	3.785348526582459	F
independence	2190	11	8	1	s	4.544373946348885	4.5432076257602905	F
independence	2190	11	8	2	n	3.1101744265480438	3.4638825492470695	F
independence	2190	11	8	3	|	2.7458290091192525	5.740063336908912	F
independence	2190	11	8	4	d	2.825589610167837	5.251966414586349	F
independence	2190	11	8	5	n	3.9692454614854915	4.012692366641772	F
independence	2190	11	8	6	E	-0.0	5.0248893929791745	F
independence	2190	11	8	7	p	0.2436913363647589	3.5798911380348497	F
independence	2190	11	8	8	x	-0.0	4.204080705445304	F
independence	2190	11	8	9	d	-0.0	5.044022119159679	F
independence	2190	11	8	10	n	-0.0	3.5657270453391754	F
independence	2190	11	8	11	I	-0.0	3.006662846248529	F
accurate	2186	6	5	1	t	2.742402880203329	2.7421060984606975	F
accurate	2186	6	5	2	|	5.615890062369918	5.591142103167208	F
accurate	2186	6	5	3	X	5.523969107751526	8.416818418957714	F
accurate	2186	6	5	4	y	1.5018790582712578	7.686019877420009	F
accurate	2186	6	5	5	k	-0.0	4.411707915677463	F
accurate	2186	6	5	6	@	-0.0	5.15916722502025	F
identify	2182	8	6	1	Y	5.024965271606256	5.023323533349297	F
identify	2182	8	6	2	f	8.127698618213435	9.029303083614787	F
identify	2182	8	6	3	|	1.023875707662821	5.740063336908912	F
identify	2182	8	6	4	t	0.05400612014600833	4.3054925960450685	F
identify	2182	8	6	5	n	1.287942980747655	4.012692366641772	F
identify	2182	8	6	6	E	-0.0	5.0248893929791745	F
identify	2182	8	6	7	d	-0.0	4.3499411906788366	F
identify	2182	8	6	8	Y	-0.0	6.673100591150696	F
gray	2180	3	3	1	e	5.676979325510624	5.674373103200088	F
gray	2180	3	3	2	r	7.113355931311536	5.310849694705102	F
gray	2180	3	3	3	g	2.2975010698931033	5.546218872195566	F
tune	2179	3	3	1	n	3.4699810010249696	3.46945709983651	T
tune	2179	3	3	2	u	7.731173122668677	6.930218399583197	T
tune	2179	3	3	3	t	4.034905156445496	4.619635675289853	T
cap	2178	3	3	1	p	6.779840538943793	6.774194397054799	T
cap	2178	3	3	2	@	5.4773176141703575	3.853626477579089	T
cap	2178	3	3	3	k	6.1832996792157084	4.776059122384959	T
conviction	2176	9	7	1	n	3.469980279572402	3.46945709983651	F
conviction	2176	9	7	2	|	2.863818445076007	5.591142103167208	F
conviction	2176	9	7	3	S	0.6271047387143529	5.737993582228113	F
conviction	2176	9	7	4	k	2.6963057783294033	4.405217452741164	F
conviction	2176	9	7	5	I	3.9150615720713353	4.033506604031144	F
conviction	2176	9	7	6	v	1.7144475616466908	5.557310733100296	F
conviction	2176	9	7	7	n	-0.0	4.679352713165819	F
conviction	2176	9	7	8	x	-0.0	4.204080705445304	F
conviction	2176	9	7	9	k	-0.0	3.521923863397309	F
planet	2176	6	6	1	t	2.742401522367964	2.7421060984606975	T
planet	2176	6	6	2	|	5.6158133735324185	5.591142103167208	T
planet	2176	6	6	3	n	1.7722450993367715	4.653407835275959	T
planet	2176	6	6	4	@	8.344349389595157	5.164509566995675	T
planet	2176	6	6	5	l	0.10606251925087577	5.037045050481691	T
planet	2176	6	6	6	p	-0.0	3.913146822800294	T
shelter	2175	5	5	1	X	4.871270338734697	4.869804391465039	T
shelter	2175	5	5	2	t	2.4557709536767285	3.973295482965648	T
shelter	2175	5	5	3	l	8.252512221151608	4.461624612246257	T
shelter	2175	5	5	4	E	0.6487563382880819	5.177696153306079	T
shelter	2175	5	5	5	S	-0.0	9.181476996170485	T
fraud	2173	4	4	1	d	3.6667460237881664	3.6661396646861255	T
fraud	2173	4	4	2	c	10.357349031075467	5.142094151847747	T
fraud	2173	4	4	3	r	0.19685268085492316	4.342322309079864	T
fraud	2173	4	4	4	f	1.2971515673936334	4.343994110949819	T
nose	2173	3	3	1	z	4.942072876173223	4.940532040305524	T
nose	2173	3	3	2	o	4.118395202562931	5.020902493727607	T
nose	2173	3	3	3	n	5.731323717501438	4.653407835275959	T
hat	2170	3	3	1	t	2.742400707667574	2.7421060984606975	T
hat	2170	3	3	2	@	2.371698880950354	3.853626477579089	T
hat	2170	3	3	3	h	9.65406181234465	4.432357626922294	T
concept	2168	7	6	1	t	2.7424004361009153	2.7421060984606975	F
concept	2168	7	6	2	p	7.894230410828849	6.998856990780583	F
concept	2168	7	6	3	E	0.8972195374675975	4.581099726305161	F
concept	2168	7	6	4	s	0.9915367666512418	3.916340720893544	F
concept	2168	7	6	5	n	2.5189252975877965	4.012692366641772	F
concept	2168	7	6	6	a	-0.0	5.094037317409728	F
concept	2168	7	6	7	k	-0.0	3.297591309006019	F
port	2167	4	4	1	t	2.742400300317612	2.7421060984606975	T
port	2167	4	4	2	r	5.121906941630355	5.310849694705102	T
port	2167	4	4	3	o	1.41216087140478	5.234838906273219	T
port	2167	4	4	4	p	0.6169820708653934	4.168097150130099	T
flat	2166	4	4	1	t	2.742400164534326	2.7421060984606975	T
flat	2166	4	4	2	@	2.371696214658938	3.853626477579089	T
flat	2166	4	4	3	l	9.656723612068165	4.461624612246257	T
flat	2166	4	4	4	f	-0.0	4.343994110949819	T
occasion	2165	6	6	1	n	3.469977634250021	3.46945709983651	T
occasion	2165	6	6	2	|	2.8638001863850504	5.591142103167208	T
occasion	2165	6	6	3	Z	3.7610533096668783	9.149029875669545	T
occasion	2165	6	6	4	e	4.222175037330189	5.700787120292037	T
occasion	2165	6	6	5	k	1.244029237004654	4.411707915677463	T
occasion	2165	6	6	6	x	-0.0	4.060891314251549	T
musician	2162	8	7	1	n	3.4699769127994715	3.46945709983651	F
musician	2162	8	7	2	|	2.863795206794941	5.591142103167208	F
musician	2162	8	7	3	S	0.6270900716341228	5.737993582228113	F
musician	2162	8	7	4	I	2.5607327855200865	4.654666135226867	F
musician	2162	8	7	5	z	1.8009604481805646	6.618455646663186	F
musician	2162	8	7	6	U	3.5755339994081834	6.5969002611863505	F
musician	2162	8	7	7	y	-0.0	5.295006999387471	F
musician	2162	8	7	8	m	-0.0	4.120706604986511	F
stupid	2162	6	5	1	d	3.6667429535703118	3.6661396646861255	T
stupid	2162	6	5	2	|	6.038388214421347	5.591142103167208	T
stupid	2162	6	5	3	p	6.433911548469909	6.337299036395894	T
stupid	2162	6	5	4	u	0.472595977648593	6.813688135357596	T
stupid	2162	6	5	5	t	-0.0	4.530932958019388	T
stupid	2162	6	5	6	s	-0.0	3.5700336553336687	T
launch	2160	4	4	1	C	7.305412956707639	7.297336688296191	T
launch	2160	4	4	2	n	4.28601742856611	3.4638825492470695	T
launch	2160	4	4	3	c	6.945535857314477	6.5022018668703625	T
launch	2160	4	4	4	l	0.10247150759517272	4.686236810241714	T
prior	2159	4	4	1	X	4.871259548929194	4.869804391465039	T
prior	2159	4	4	2	Y	9.915868905634174	5.297146003489472	T
prior	2159	4	4	3	r	3.7407926722776823	4.342322309079864	T
prior	2159	4	4	4	p	0.1031395766234983	4.168097150130099	T
vaccine	2159	6	5	1	n	3.469976191349354	3.46945709983651	T
vaccine	2159	6	5	2	i	4.554498054043484	5.5195447023941675	T
vaccine	2159	6	5	3	s	2.598849889249431	5.219450429641351	T
vaccine	2159	6	5	4	k	4.229415513565483	4.405217452741164	T
vaccine	2159	6	5	5	@	-0.0	4.7944317687369065	T
vaccine	2159	6	5	6	v	-0.0	5.557310733100296	T
chase	2157	3	3	1	s	4.544356364029243	4.5432076257602905	T
chase	2157	3	3	2	e	4.095868199458401	5.520959669176711	T
chase	2157	3	3	3	C	6.1552005897894215	7.4921046618234275	T
rising	2156	5	5	1	G	5.6307906981745495	5.62829590486976	T
rising	2156	5	5	2	I	0.20633176932998454	2.8404443684055534	T
rising	2156	5	5	3	z	6.685876052334959	8.385411838645835	T
rising	2156	5	5	4	Y	2.0484013152359264	6.595112081774418	T
rising	2156	5	5	5	r	2.22860090876992	4.384249819807733	T
german	2153	5	5	1	n	3.469974748450417	3.46945709983651	F
german	2153	5	5	2	x	3.783411846979257	6.194929333175824	F
german	2153	5	5	3	m	1.7897872896768736	4.773578120161483	F
german	2153	5	5	4	R	5.2714001031360365	7.422031910327542	F
german	2153	5	5	5	J	1.2500772395816606	7.185801918500172	F
outcome	2149	5	5	1	m	5.189080544397162	5.1872627703783865	T
outcome	2149	5	5	2	^	1.4914628790026825	4.766883910587772	T
outcome	2149	5	5	3	k	2.187203729930092	4.776059122384959	T
outcome	2149	5	5	4	t	5.936405008682288	4.3054925960450685	T
outcome	2149	5	5	5	W	-0.0	8.435378583907397	T
audio	2148	4	4	1	o	5.402402981700175	5.400288574048111	T
audio	2148	4	4	2	i	5.13974761111434	5.5195447023941675	T
audio	2148	4	4	3	d	0.15201099816856395	5.842799747901781	T
audio	2148	4	4	4	c	4.169402515714159	6.173429515448983	T
overseas	2148	6	5	1	z	4.942055139124589	4.940532040305524	T
overseas	2148	6	5	2	i	3.7126336355991647	5.5195447023941675	T
overseas	2148	6	5	3	s	8.156241720126467	5.219450429641351	T
overseas	2148	6	5	4	X	0.3160054721079401	7.5714234301498315	T
overseas	2148	6	5	5	v	-0.0	6.245356837743404	T
overseas	2148	6	5	6	o	-0.0	7.469961040899175	T
calm	2144	3	3	1	m	5.189076312239179	5.1872627703783865	T
calm	2144	3	3	2	a	7.595862130627678	5.0151609373227855	T
calm	2144	3	3	3	k	2.320985728849449	4.776059122384959	T
physician	2142	7	7	1	n	3.4699721031401896	3.46945709983651	F
physician	2142	7	7	2	|	2.8637620101066665	5.591142103167208	F
physician	2142	7	7	3	S	0.627069119871149	5.737993582228113	F
physician	2142	7	7	4	I	2.5604415839631165	4.654666135226867	F
physician	2142	7	7	5	z	1.8000896523548193	6.618455646663186	F
physician	2142	7	7	6	|	3.5889420423925773	5.661891642190181	F
physician	2142	7	7	7	f	-0.0	5.661099902284143	F
youth	2142	3	3	1	T	6.467550682731689	6.463086748500365	T
youth	2142	3	3	2	u	5.861066586222417	6.930218399583197	T
youth	2142	3	3	3	y	2.697950703004172	5.888347991358977	T
tension	2140	6	6	1	n	3.469971622175319	3.46945709983651	F
tension	2140	6	6	2	|	2.8637586904932326	5.591142103167208	F
tension	2140	6	6	3	C	2.901467024734152	7.4921046618234275	F
tension	2140	6	6	4	n	1.9823954840822555	4.891994002400533	F
tension	2140	6	6	5	E	0.04876268502945144	4.407952064374185	F
tension	2140	6	6	6	t	0.8687120337144736	4.712857169059178	F
comedy	2139	6	6	1	i	3.8534862077749654	3.852799824309991	F
comedy	2139	6	6	2	d	4.824277866019803	6.032195573211644	F
comedy	2139	6	6	3	x	6.730178920507933	5.9895242072214	F
comedy	2139	6	6	4	m	1.1868781347235096	4.282195477517545	F
comedy	2139	6	6	5	a	0.36249513613434	5.056391050244581	F
comedy	2139	6	6	6	k	-0.0	3.785348526582459	F
passion	2138	5	5	1	n	3.4699711412106398	3.46945709983651	F
passion	2138	5	5	2	|	2.8637553708898698	5.591142103167208	F
passion	2138	5	5	3	S	0.6270649296891947	5.737993582228113	F
passion	2138	5	5	4	@	6.892584792177833	5.164509566995675	F
passion	2138	5	5	5	p	2.224984019232629	4.993699864825994	F
hanging	2136	5	5	1	G	5.630767534725875	5.62829590486976	T
hanging	2136	5	5	2	I	0.20632813460624452	2.8404443684055534	T
hanging	2136	5	5	3	G	11.573962248502028	9.682020427406982	T
hanging	2136	5	5	4	@	0.21717261448928696	5.164509566995675	T
hanging	2136	5	5	5	h	-0.0	6.309899860938526	T
asset	2135	4	4	1	t	2.7423959552610238	2.7421060984606975	T
asset	2135	4	4	2	E	4.7294088139838495	4.738896789919275	T
asset	2135	4	4	3	s	3.7256481635456775	5.219450429641351	T
asset	2135	4	4	4	@	3.7072847669404303	5.164509566995675	T
talent	2135	6	5	1	t	2.7423959552610238	2.7421060984606975	T
talent	2135	6	5	2	n	3.4430013460328652	3.4638825492470695	T
talent	2135	6	5	3	|	2.301027798335726	5.740063336908912	T
talent	2135	6	5	4	l	6.321556392547774	4.686236810241714	T
talent	2135	6	5	5	@	-0.0	4.7944317687369065	T
talent	2135	6	5	6	t	-0.0	4.712857169059178	T
whenever	2135	7	6	1	X	4.871243364382946	4.869804391465039	T
whenever	2135	7	6	2	v	2.776874945693004	7.161587790130424	T
whenever	2135	7	6	3	E	1.2816112802493587	4.581099726305161	T
whenever	2135	7	6	4	n	1.121319358469733	4.891994002400533	T
whenever	2135	7	6	5	E	4.791826268499834	4.407952064374185	T
whenever	2135	7	6	6	w	-0.0	5.295305913536595	T
whenever	2135	7	6	7	h	-0.0	5.301964006303518	T
exclusive	2129	9	7	1	v	6.034449441136502	6.0311750146388405	T
exclusive	2129	9	7	2	I	2.6271497252364147	2.8404443684055534	T
exclusive	2129	9	7	3	s	3.9812364508526983	5.219450429641351	T
exclusive	2129	9	7	4	u	5.452126818014064	6.813688135357596	T
exclusive	2129	9	7	5	l	-0.0	5.037045050481691	T
exclusive	2129	9	7	6	k	0.13941197295044488	3.785348526582459	T
exclusive	2129	9	7	7	s	-0.0	3.949100081811892	T
exclusive	2129	9	7	8	k	-0.0	3.7259726960916337	T
exclusive	2129	9	7	9	I	-0.0	3.4028261012539267	T
kick	2129	3	3	1	k	4.965052639303773	4.963517946236562	T
kick	2129	3	3	2	I	3.1063800230643657	2.8404443684055534	T
kick	2129	3	3	3	k	9.145422077892052	4.776059122384959	T
destroy	2124	6	5	1	O	11.330275227789683	11.205424760892166	F
destroy	2124	6	5	2	r	6.02772173256288	5.310849694705102	F
destroy	2124	6	5	3	t	-0.0	4.619635675289853	F
destroy	2124	6	5	4	s	0.22588140741632778	3.916340720893544	F
destroy	2124	6	5	5	I	-0.0	4.033506604031144	F
destroy	2124	6	5	6	d	-0.0	5.712032850377069	F
root	2123	3	3	1	t	2.742394325869362	2.7421060984606975	T
root	2123	3	3	2	u	7.91027746430146	6.930218399583197	T
root	2123	3	3	3	r	3.1402019541890107	4.342322309079864	T
technique	2121	6	5	1	k	4.965046869231745	4.963517946236562	T
technique	2121	6	5	2	i	4.540177927107314	5.5195447023941675	T
technique	2121	6	5	3	n	4.731756834619585	4.653407835275959	T
technique	2121	6	5	4	k	1.308396963624159	4.405217452741164	T
technique	2121	6	5	5	E	-0.0	4.407952064374185	T
technique	2121	6	5	6	t	-0.0	4.712857169059178	T
ridiculous	2120	10	9	1	s	4.544336650796967	4.5432076257602905	F
ridiculous	2120	10	9	2	x	4.646688378756686	6.194929333175824	F
ridiculous	2120	10	9	3	l	3.3738564709478243	4.461624612246257	F
ridiculous	2120	10	9	4	U	1.3384278477109188	7.2816674441771365	F
ridiculous	2120	10	9	5	y	-0.0	6.8522190370682035	F
ridiculous	2120	10	9	6	k	3.422978847836091	3.785348526582459	F
ridiculous	2120	10	9	7	I	1.6780719051126378	3.5850091438417335	F
ridiculous	2120	10	9	8	d	0.07621056662011857	4.970112319316609	F
ridiculous	2120	10	9	9	x	-0.0	4.820885164853243	F
ridiculous	2120	10	9	10	r	-0.0	3.2282939575793934	F
reduction	2119	8	8	1	n	3.4699665720557715	3.46945709983651	F
reduction	2119	8	8	2	|	2.8637238351602177	5.591142103167208	F
reduction	2119	8	8	3	S	0.6270450271016254	5.737993582228113	F
reduction	2119	8	8	4	k	2.6953776432992935	4.405217452741164	F
reduction	2119	8	8	5	^	3.581098934739636	5.119505940914155	F
reduction	2119	8	8	6	d	0.9678805710885136	5.712032850377069	F
reduction	2119	8	8	7	I	1.3283138158107881	3.5850091438417335	F
reduction	2119	8	8	8	r	-0.0	3.172282188208985	F
medication	2116	9	9	1	n	3.4699658506118514	3.46945709983651	F
medication	2116	9	9	2	|	2.863718855917568	5.591142103167208	F
medication	2116	9	9	3	S	0.6270418847050999	5.737993582228113	F
medication	2116	9	9	4	e	1.031640713996566	5.700787120292037	F
medication	2116	9	9	5	k	3.247957888081001	4.411707915677463	F
medication	2116	9	9	6	x	1.6542384086922022	4.060891314251549	F
medication	2116	9	9	7	d	1.6486552838119675	4.3499411906788366	F
medication	2116	9	9	8	E	1.1355807984049384	3.6044239591606053	F
medication	2116	9	9	9	m	-0.0	5.7716345612151345	F
concert	2114	6	4	1	t	2.742393103827248	2.7421060984606975	T
concert	2114	6	4	2	X	12.374441869727171	8.021041639633983	T
concert	2114	6	4	3	s	0.8520857946228286	5.219450429641351	T
concert	2114	6	4	4	n	-0.0	4.891994002400533	T
concert	2114	6	4	5	a	-0.0	5.056391050244581	T
concert	2114	6	4	6	k	-0.0	3.785348526582459	T
clue	2113	3	3	1	u	3.73817017928068	3.7375480833389694	F
clue	2113	3	3	2	l	8.774058237823008	5.746866581747514	F
clue	2113	3	3	3	k	2.5605182104439224	4.776059122384959	F
pocket	2111	5	5	1	t	2.7423926964801875	2.7421060984606975	T
pocket	2111	5	5	2	|	5.615314999564553	5.591142103167208	T
pocket	2111	5	5	3	k	2.8286957526304732	4.776059122384959	T
pocket	2111	5	5	4	a	4.019590728357882	6.568798114860637	T
pocket	2111	5	5	5	p	0.81388142235037	4.993699864825994	T
royal	2111	3	3	1	L	5.5550680990996755	5.552752710147037	T
royal	2111	3	3	2	O	10.421338155192768	8.762340015658637	T
royal	2111	3	3	3	r	0.5304095716625923	4.342322309079864	T
convince	2106	7	5	1	s	4.54432919181264	4.5432076257602905	T
convince	2106	7	5	2	n	3.109817482001119	3.4638825492470695	T
convince	2106	7	5	3	I	2.578609466427368	4.8134578529000605	T
convince	2106	7	5	4	v	4.636025516135556	5.793908325021895	T
convince	2106	7	5	5	n	-0.0	4.012692366641772	T
convince	2106	7	5	6	x	-0.0	4.060891314251549	T
convince	2106	7	5	7	k	-0.0	3.297591309006019	T
credibility	2106	11	9	1	i	3.853475615559355	3.852799824309991	F
credibility	2106	11	9	2	t	3.6731617433980763	3.973295482965648	F
credibility	2106	11	9	3	|	1.4914110810311898	5.740063336908912	F
credibility	2106	11	9	4	l	1.2990504324300427	4.686236810241714	F
credibility	2106	11	9	5	I	0.7398596674353858	4.033506604031144	F
credibility	2106	11	9	6	b	0.11264232140824233	5.1341216084887	F
credibility	2106	11	9	7	x	1.0532858178242905	3.554619286142849	F
credibility	2106	11	9	8	d	2.808822119418768	4.970112319316609	F
credibility	2106	11	9	9	E	-0.0	4.283217552174528	F
credibility	2106	11	9	10	r	-0.0	3.2282939575793934	F
credibility	2106	11	9	11	k	-0.0	2.440915321074666	F
mortgage	2105	6	5	1	J	7.853790849094895	7.842271147057836	T
mortgage	2105	6	5	2	I	1.3588263052237126	2.8404443684055534	T
mortgage	2105	6	5	3	g	6.92127136536893	5.546218872195566	T
mortgage	2105	6	5	4	r	0.4849371970820908	4.223285203701312	T
mortgage	2105	6	5	5	c	-0.0	5.569256458521269	T
mortgage	2105	6	5	6	m	-0.0	4.167680940847975	T
dispute	2104	7	6	1	t	2.7423917460043175	2.7421060984606975	T
dispute	2104	7	6	2	u	7.909551020057819	6.930218399583197	T
dispute	2104	7	6	3	y	2.492923442843375	5.888347991358977	T
dispute	2104	7	6	4	p	6.638895134435207	4.168097150130099	T
dispute	2104	7	6	5	s	0.045225021322842056	3.543172446373616	T
dispute	2104	7	6	6	I	-0.0	3.9023092510612885	T
dispute	2104	7	6	7	d	-0.0	4.3499411906788366	T
sergeant	2099	7	6	1	t	2.7423910670935	2.7421060984606975	T
sergeant	2099	7	6	2	n	3.442944593359895	3.4638825492470695	T
sergeant	2099	7	6	3	|	2.300782320461524	5.740063336908912	T
sergeant	2099	7	6	4	J	4.03001824606864	5.600810408078856	T
sergeant	2099	7	6	5	r	2.5652395367988805	4.384249819807733	T
sergeant	2099	7	6	6	a	-0.0	5.094037317409728	T
sergeant	2099	7	6	7	s	-0.0	3.949100081811892	T
twin	2097	4	4	1	n	3.4699612814770626	3.46945709983651	T
twin	2097	4	4	2	I	1.8299891506117134	2.8404443684055534	T
twin	2097	4	4	3	w	6.758533854005363	3.7280936448073767	T
twin	2097	4	4	4	t	2.956258776843768	4.3054925960450685	T
golf	2095	4	4	1	f	6.636613599203733	6.631699362563006	T
golf	2095	4	4	2	l	3.1626232218115886	5.746866581747514	T
golf	2095	4	4	3	^	3.3413146747732756	5.463200504349898	T
golf	2095	4	4	4	g	-0.0	5.1334837843204	T
biological	2094	9	9	1	L	5.555049437648158	5.552752710147037	F
biological	2094	9	9	2	k	3.815368399894924	6.931279461480187	F
biological	2094	9	9	3	I	0.38131858372411676	4.8134578529000605	F
biological	2094	9	9	4	J	4.464664976375867	5.600810408078856	F
biological	2094	9	9	5	a	0.21770760642340214	5.056391050244581	F
biological	2094	9	9	6	l	-0.0	4.9814118362823105	F
biological	2094	9	9	7	x	-0.0	3.554619286142849	F
biological	2094	9	9	8	Y	1.204566473284943	6.673100591150696	F
