WORD	FREQUENCY	LENGTH	UP	POSITION	PHONE	SEQ_INFO	POSITION_INFO	MONOMORPHEME
ascertain	94	6	4	2	s	6.236692923310283	2.584852327529326	F
ascertain	94	6	4	3	X	8.775312574137596	6.464498233808029	F
ascertain	94	6	4	4	t	-0.0	2.570397507192674	F
ascertain	94	6	4	5	e	-0.0	5.941324168346298	F
ascertain	94	6	4	6	n	-0.0	3.351469203472333	F
vegetation	94	9	7	1	v	7.269878295453626	7.269878295453626	F
vegetation	94	9	7	2	E	1.1446990685459808	4.448881980059585	F
vegetation	94	9	7	3	J	7.187783864949234	8.179586220278836	F
vegetation	94	9	7	4	|	2.1251676200799534	4.8473883834048	F
vegetation	94	9	7	5	t	-0.0	3.3893702879141263	F
vegetation	94	9	7	6	e	1.81609855512958	5.701842550820916	F
vegetation	94	9	7	7	S	-0.0	4.794440401648004	F
vegetation	94	9	7	8	|	-0.0	3.1368530276044586	F
vegetation	94	9	7	9	n	-0.0	2.491637875316427	F
falsehood	94	7	6	1	f	5.058299207443717	5.058299207443717	F
falsehood	94	7	6	2	c	4.5149315990305805	6.093190674606735	F
falsehood	94	7	6	3	l	2.522522010469179	4.099831891742697	F
falsehood	94	7	6	4	s	2.5709658346344844	4.469167659447069	F
falsehood	94	7	6	5	h	4.876908752580413	10.502223627604023	F
falsehood	94	7	6	6	U	-0.0	9.253818334812996	F
falsehood	94	7	6	7	d	-0.0	4.504661814679424	F
dreamer	94	5	5	1	d	5.6293267670073055	5.6293267670073055	F
dreamer	94	5	5	2	r	4.069778490748113	4.590979509703922	F
dreamer	94	5	5	3	i	3.3969992216007423	6.431552310378895	F
dreamer	94	5	5	4	m	-0.0	5.065990156273541	F
dreamer	94	5	5	5	X	6.447522924802215	3.9707909977092486	F
tenuous	94	7	7	1	t	4.342179195647865	4.342179195647865	F
tenuous	94	7	7	2	E	4.5089625431561	4.448881980059585	F
tenuous	94	7	7	3	n	3.1819108592482337	3.455722242146935	F
tenuous	94	7	7	4	y	5.1552705740137705	6.94650338289642	F
tenuous	94	7	7	5	u	2.309980241582914	6.666811418669452	F
tenuous	94	7	7	6	|	-0.0	3.5968351291309806	F
tenuous	94	7	7	7	s	-0.0	3.9883408909245026	F
faucet	94	5	5	1	f	5.058299207443717	5.058299207443717	T
faucet	94	5	5	2	c	4.5149315990305805	6.093190674606735	T
faucet	94	5	5	3	s	5.585406235047021	3.5721480229068887	T
faucet	94	5	5	4	|	4.384990362637056	4.8473883834048	T
faucet	94	5	5	5	t	-0.0	3.3893702879141263	T
penetration	94	10	9	1	p	5.234937401912647	5.234937401912647	F
penetration	94	10	9	2	E	6.749618069628022	4.448881980059585	F
penetration	94	10	9	3	n	0.4646292031886785	3.455722242146935	F
penetration	94	10	9	4	|	4.8161415669419245	4.8473883834048	F
penetration	94	10	9	5	t	0.6629650127224294	3.3893702879141263	F
penetration	94	10	9	6	r	-0.0	5.177382002257308	F
penetration	94	10	9	7	e	-0.0	4.9708240374512815	F
penetration	94	10	9	8	S	1.615336149764675	4.668049858931309	F
penetration	94	10	9	9	|	-0.0	3.5793936960524735	F
penetration	94	10	9	10	n	-0.0	2.040223593106415	F
chalk	94	3	3	1	C	8.291861735095885	8.291861735095885	T
chalk	94	3	3	2	c	7.069107177712389	6.093190674606735	T
chalk	94	3	3	3	k	-0.0	4.329690206294631	T
dialect	94	7	7	1	d	5.6293267670073055	5.6293267670073055	F
dialect	94	7	7	2	Y	6.109277177713623	5.138780505888402	F
dialect	94	7	7	3	x	2.4050524641152498	6.871576240682017	F
dialect	94	7	7	4	l	5.325203226920223	5.572086828154151	F
dialect	94	7	7	5	E	-0.0	5.237565545843595	F
dialect	94	7	7	6	k	-0.0	4.49599040322427	F
dialect	94	7	7	7	t	-0.0	3.3137311337923387	F
chandelier	94	8	5	1	S	7.294599079496151	7.294599079496151	F
chandelier	94	8	5	2	@	6.519082222331436	4.050738358263082	F
chandelier	94	8	5	3	n	5.342020448669186	3.455722242146935	F
chandelier	94	8	5	4	d	0.3879256536616024	4.322489188356297	F
chandelier	94	8	5	5	x	-0.0	4.140380564861477	F
chandelier	94	8	5	6	l	-0.0	5.517669637709766	F
chandelier	94	8	5	7	I	-0.0	4.995554601088181	F
chandelier	94	8	5	8	r	-0.0	5.252529027126326	F
booty	94	4	4	1	b	4.668925478440755	4.668925478440755	F
booty	94	4	4	2	u	8.99205887635578	3.9006084687406335	F
booty	94	4	4	3	t	2.0962691367877793	3.069982071055103	F
booty	94	4	4	4	i	3.7863739125740623	3.8720947893374267	F
booklet	93	6	5	1	b	4.668925478440755	4.668925478440755	F
booklet	93	6	5	2	U	5.138479933165155	5.840678442912845	F
booklet	93	6	5	3	k	1.2089113681138526	4.329690206294631	F
booklet	93	6	5	4	l	8.542740665008218	5.572086828154151	F
booklet	93	6	5	5	|	-0.0	4.098937562913526	F
booklet	93	6	5	6	t	-0.0	2.898789586171038	F
toad	93	3	3	1	t	4.342179195647865	4.342179195647865	T
toad	93	3	3	2	o	6.098634865260385	4.434634090945678	T
toad	93	3	3	3	d	9.118243383819731	3.23525350352427	T
epiphany	93	7	5	1	I	4.009495940020559	4.009495940020559	F
epiphany	93	7	5	2	p	14.511291487779705	7.169070717003581	F
epiphany	93	7	5	3	I	-0.0	5.402691160961232	F
epiphany	93	7	5	4	f	1.0382700169277173	6.821752238241364	F
epiphany	93	7	5	5	x	-0.0	4.140380564861477	F
epiphany	93	7	5	6	n	-0.0	3.351469203472333	F
epiphany	93	7	5	7	i	-0.0	3.97552759317008	F
esquire	93	6	5	1	E	2.616858398867441	2.616858398867441	F
esquire	93	6	5	2	s	0.05337845467405314	2.584852327529326	F
esquire	93	6	5	3	k	12.067680975676472	4.329690206294631	F
esquire	93	6	5	4	w	4.821139615510015	7.741810330648913	F
esquire	93	6	5	5	Y	-0.0	7.422633858655679	F
esquire	93	6	5	6	r	-0.0	5.177382002257308	F
hemorrhage	93	6	5	1	h	4.125528088723679	4.125528088723679	F
hemorrhage	93	6	5	2	E	5.006734826530568	4.448881980059585	F
hemorrhage	93	6	5	3	m	8.041140836975984	4.276655560715199	F
hemorrhage	93	6	5	4	X	2.3856536924977494	4.186789055577113	F
hemorrhage	93	6	5	5	I	-0.0	4.35960396228562	F
hemorrhage	93	6	5	6	J	-0.0	7.095806385394205	F
splendid	93	8	8	1	s	4.469012183746517	4.469012183746517	F
splendid	93	8	8	2	p	4.574250059968703	7.169070717003581	F
splendid	93	8	8	3	l	5.49080452213506	4.099831891742697	F
splendid	93	8	8	4	E	4.224299487101107	5.67759965180738	F
splendid	93	8	8	5	n	-0.0	3.3839075475333678	F
splendid	93	8	8	6	d	-0.0	3.8527706178214203	F
splendid	93	8	8	7	|	0.8006911917765933	3.3829746445015907	F
splendid	93	8	8	8	d	-0.0	5.932821395172015	F
appease	93	4	4	1	x	4.538802753314783	4.538802753314783	F
appease	93	4	4	2	p	5.46111406529259	7.169070717003581	F
appease	93	4	4	3	i	3.850075347560166	6.431552310378895	F
appease	93	4	4	4	z	5.709065278560443	6.276617297249924	F
trilogy	93	7	6	1	t	4.342179195647865	4.342179195647865	F
trilogy	93	7	6	2	r	3.9697674325396806	4.590979509703922	F
trilogy	93	7	6	3	I	3.8546087287961885	5.402691160961232	F
trilogy	93	7	6	4	l	2.6485725458282756	5.572086828154151	F
trilogy	93	7	6	5	x	4.74392954191597	4.140380564861477	F
trilogy	93	7	6	6	J	-0.0	7.095806385394205	F
trilogy	93	7	6	7	i	-0.0	3.97552759317008	F
knob	93	3	3	1	n	5.177501411176819	5.177501411176819	T
knob	93	3	3	2	a	2.2647230113009353	5.407676443970897	T
knob	93	3	3	3	b	12.116833022250228	7.027428476106371	T
mishap	93	6	5	1	m	5.010605800323559	5.010605800323559	F
mishap	93	6	5	2	I	3.7610756352728183	3.8883369835653068	F
mishap	93	6	5	3	s	2.7864673393019235	3.5721480229068887	F
mishap	93	6	5	4	h	8.000908669829679	11.647958501631242	F
mishap	93	6	5	5	@	-0.0	7.356963400657995	F
mishap	93	6	5	6	p	-0.0	7.388598148820476	F
radioactivity	93	13	7	1	r	5.827961998570008	5.827961998570008	F
radioactivity	93	13	7	2	e	4.034183991555123	5.08007001880276	F
radioactivity	93	13	7	3	d	2.364935081467836	3.23525350352427	F
radioactivity	93	13	7	4	i	0.2617255594812425	3.8720947893374267	F
radioactivity	93	13	7	5	o	0.16711403615928505	6.793651119424758	F
radioactivity	93	13	7	6	@	6.9031367774944865	7.521002978841025	F
radioactivity	93	13	7	7	k	-0.0	5.018399972203	F
radioactivity	93	13	7	8	t	-0.0	2.9158512700170656	F
radioactivity	93	13	7	9	I	-0.0	4.654833798863432	F
radioactivity	93	13	7	10	v	-0.0	5.11667494368216	F
radioactivity	93	13	7	11	x	-0.0	7.7004511448402395	F
radioactivity	93	13	7	12	t	-0.0	6.015191321369563	F
radioactivity	93	13	7	13	i	-0.0	5.576884533934834	F
compel	93	6	6	1	k	4.967672086242028	4.967672086242028	T
compel	93	6	6	2	x	3.4459667478929714	3.937976162888377	T
compel	93	6	6	3	m	1.1118031914978148	4.276655560715199	T
compel	93	6	6	4	p	1.8107556103653468	5.293064439463599	T
compel	93	6	6	5	E	3.2933945769198325	5.237565545843595	T
compel	93	6	6	6	l	4.929465231809988	5.517669637709766	T
algae	93	4	4	1	@	4.531621906710496	4.531621906710496	F
algae	93	4	4	2	l	7.865829541027539	5.9108572556665155	F
algae	93	4	4	3	J	6.064140187554328	8.179586220278836	F
algae	93	4	4	4	i	1.0974658094356176	3.8720947893374267	F
rupture	93	5	4	1	r	5.827961998570008	5.827961998570008	T
rupture	93	5	4	2	^	4.6448878666399604	4.7736526579972764	T
rupture	93	5	4	3	p	9.086207579518014	5.662240505169508	T
rupture	93	5	4	4	C	-0.0	6.454563159115207	T
rupture	93	5	4	5	X	-0.0	3.9707909977092486	T
dispel	93	6	6	1	d	5.6293267670073055	5.6293267670073055	F
dispel	93	6	6	2	I	2.3855400182050133	3.8883369835653068	F
dispel	93	6	6	3	s	2.150373517631176	3.5721480229068887	F
dispel	93	6	6	4	p	3.5361036344819574	5.293064439463599	F
dispel	93	6	6	5	E	5.074944223623198	5.237565545843595	F
dispel	93	6	6	6	l	0.7827692837793309	5.517669637709766	F
flung	93	4	4	1	f	5.058299207443717	5.058299207443717	F
flung	93	4	4	2	l	5.535532523336086	5.9108572556665155	F
flung	93	4	4	3	^	4.29615016671642	6.171796172106248	F
flung	93	4	4	4	G	4.669075547231757	5.319713693126286	F
exonerate	93	8	6	1	I	4.009495940020559	4.009495940020559	F
exonerate	93	8	6	2	g	7.021790246951356	8.532780748205523	F
exonerate	93	8	6	3	z	0.077668632371577	5.417752399824141	F
exonerate	93	8	6	4	a	5.753247244592435	8.07186962385003	F
exonerate	93	8	6	5	n	2.6968553807920532	3.3839075475333678	F
exonerate	93	8	6	6	X	-0.0	5.28985673151572	F
exonerate	93	8	6	7	e	-0.0	4.9708240374512815	F
exonerate	93	8	6	8	t	-0.0	2.9158512700170656	F
syringe	92	5	4	1	s	4.469012183746517	4.469012183746517	T
syringe	92	5	4	2	X	8.075334828893428	7.214373453290212	T
syringe	92	5	4	3	I	7.030307287139054	5.402691160961232	T
syringe	92	5	4	4	n	-0.0	4.045802552252718	T
syringe	92	5	4	5	J	-0.0	6.515956040842136	T
motley	92	5	5	1	m	5.010605800323559	5.010605800323559	T
motley	92	5	5	2	a	5.01039833879998	5.407676443970897	T
motley	92	5	5	3	t	7.693507824238421	3.069982071055103	T
motley	92	5	5	4	l	1.8601423364170395	5.572086828154151	T
motley	92	5	5	5	i	-0.0	4.3784382630534635	T
classification	92	12	8	1	k	4.967672086242028	4.967672086242028	F
classification	92	12	8	2	l	4.313822978360139	5.9108572556665155	F
classification	92	12	8	3	@	2.6494598686036195	6.933510042714406	F
classification	92	12	8	4	s	0.23117554095054826	4.469167659447069	F
classification	92	12	8	5	x	3.992105867335939	4.140380564861477	F
classification	92	12	8	6	f	-0.0	6.007011793269142	F
classification	92	12	8	7	x	3.420417958286726	4.318682978968634	F
classification	92	12	8	8	k	-0.0	4.939300423857706	F
classification	92	12	8	9	e	-0.0	5.868617043616281	F
classification	92	12	8	10	S	-0.0	5.032181305013431	F
classification	92	12	8	11	|	-0.0	3.171525620574572	F
classification	92	12	8	12	n	-0.0	1.7611833853959629	F
strut	92	5	5	1	s	4.469012183746517	4.469012183746517	T
strut	92	5	5	2	t	2.5840656787551093	4.794250168048691	T
strut	92	5	5	3	r	2.5472709671797946	3.402978350829759	T
strut	92	5	5	4	^	3.338942222347628	7.651815067446147	T
strut	92	5	5	5	t	6.635363247749951	3.3893702879141263	T
fuselage	92	8	5	1	f	5.058299207443717	5.058299207443717	F
fuselage	92	8	5	2	y	5.380450672272761	8.838763061690402	F
fuselage	92	8	5	3	u	0.0316760302583497	6.442896470367058	F
fuselage	92	8	5	4	s	9.10422838980417	4.469167659447069	F
fuselage	92	8	5	5	x	-0.0	4.140380564861477	F
fuselage	92	8	5	6	l	-0.0	5.517669637709766	F
fuselage	92	8	5	7	a	-0.0	8.267373198336168	F
fuselage	92	8	5	8	Z	-0.0	11.249003500747605	F
altercation	92	9	6	1	c	5.860905914280522	5.860905914280522	F
altercation	92	9	6	2	l	1.378591693886771	5.9108572556665155	F
altercation	92	9	6	3	t	6.420186669907135	3.069982071055103	F
altercation	92	9	6	4	X	2.1347512295844795	4.186789055577113	F
altercation	92	9	6	5	k	3.7802187921200905	5.2616075537436675	F
altercation	92	9	6	6	e	-0.0	5.701842550820916	F
altercation	92	9	6	7	S	-0.0	4.794440401648004	F
altercation	92	9	6	8	|	-0.0	3.1368530276044586	F
altercation	92	9	6	9	n	-0.0	2.491637875316427	F
abyss	92	4	4	1	x	4.538802753314783	4.538802753314783	F
abyss	92	4	4	2	b	3.056841942699251	7.2781197682582945	F
abyss	92	4	4	3	I	6.092120208317983	5.402691160961232	F
abyss	92	4	4	4	s	5.886889395446982	4.469167659447069	F
smog	92	4	4	1	s	4.469012183746517	4.469012183746517	F
smog	92	4	4	2	m	6.3626371141109646	8.47766402556727	F
smog	92	4	4	3	c	1.2556892349714963	8.499084809554802	F
smog	92	4	4	4	g	7.487315766950022	6.921758683764488	F
repository	92	10	5	1	r	5.827961998570008	5.827961998570008	F
repository	92	10	5	2	I	2.05623876585516	3.8883369835653068	F
repository	92	10	5	3	p	2.7779546619457456	5.662240505169508	F
repository	92	10	5	4	a	8.912498873408085	8.07186962385003	F
repository	92	10	5	5	z	-0.0	5.053172494566635	F
repository	92	10	5	6	|	-0.0	3.5968351291309806	F
repository	92	10	5	7	t	-0.0	3.3137311337923387	F
repository	92	10	5	8	o	-0.0	10.285684164074073	F
repository	92	10	5	9	r	-0.0	7.601187523824577	F
repository	92	10	5	10	i	-0.0	3.2289831527737456	F
raucous	92	5	4	1	r	5.827961998570008	5.827961998570008	F
raucous	92	5	4	2	c	5.745161720063404	6.093190674606735	F
raucous	92	5	4	3	k	8.001530581145587	4.329690206294631	F
raucous	92	5	4	4	x	-0.0	4.612035445507509	F
raucous	92	5	4	5	s	-0.0	4.257544536974392	F
restitution	92	10	6	1	r	5.827961998570008	5.827961998570008	F
restitution	92	10	6	2	E	3.6847488521522336	4.448881980059585	F
restitution	92	10	6	3	s	2.127419255469681	3.5721480229068887	F
restitution	92	10	6	4	t	0.47055565447978137	2.570397507192674	F
restitution	92	10	6	5	|	7.463968539107296	4.098937562913526	F
restitution	92	10	6	6	t	-0.0	2.898789586171038	F
restitution	92	10	6	7	u	-0.0	6.432417387303781	F
restitution	92	10	6	8	S	-0.0	4.668049858931309	F
restitution	92	10	6	9	|	-0.0	3.5793936960524735	F
restitution	92	10	6	10	n	-0.0	2.040223593106415	F
proverbial	92	8	6	1	p	5.234937401912647	5.234937401912647	F
proverbial	92	8	6	2	r	1.8132841071576309	4.590979509703922	F
proverbial	92	8	6	3	x	3.4196138490137855	6.871576240682017	F
proverbial	92	8	6	4	v	1.9646008694224657	7.006901347413066	F
proverbial	92	8	6	5	R	7.142218072272471	7.914305873604656	F
proverbial	92	8	6	6	b	-0.0	5.952761862305791	F
proverbial	92	8	6	7	i	-0.0	3.97552759317008	F
proverbial	92	8	6	8	L	-0.0	4.9910765613659285	F
cork	92	4	4	1	k	4.967672086242028	4.967672086242028	T
cork	92	4	4	2	c	4.365115611250807	6.093190674606735	T
cork	92	4	4	3	r	2.944152830579216	3.402978350829759	T
cork	92	4	4	4	k	7.297713771706948	4.44221874701481	T
attain	92	4	4	1	x	4.538802753314783	4.538802753314783	F
attain	92	4	4	2	t	5.851838672594256	4.794250168048691	F
attain	92	4	4	3	e	8.926215116402314	6.6155900927105264	F
attain	92	4	4	4	n	-0.0	4.045802552252718	F
cadre	92	5	5	1	k	4.967672086242028	4.967672086242028	T
cadre	92	5	5	2	@	2.5152665715554794	4.050738358263082	T
cadre	92	5	5	3	d	12.000567753923296	3.23525350352427	T
cadre	92	5	5	4	r	0.09114788805819526	5.234288052859326	T
cadre	92	5	5	5	i	-0.0	4.3784382630534635	T
subconscious	92	9	8	1	s	4.469012183746517	4.469012183746517	T
subconscious	92	9	8	2	^	3.183445560633713	4.7736526579972764	T
subconscious	92	9	8	3	b	4.546968203074571	7.027428476106371	T
subconscious	92	9	8	4	k	4.545643482883129	4.44221874701481	T
subconscious	92	9	8	5	a	2.28705763504031	6.842606913173824	T
subconscious	92	9	8	6	n	-0.0	3.351469203472333	T
subconscious	92	9	8	7	C	0.5425272344007597	8.214272124775517	T
subconscious	92	9	8	8	|	-0.0	3.1368530276044586	T
subconscious	92	9	8	9	s	-0.0	4.755592536075412	T
coronation	92	9	7	1	k	4.967672086242028	4.967672086242028	F
coronation	92	9	7	2	c	4.365115611250807	6.093190674606735	F
coronation	92	9	7	3	r	2.944152830579216	3.402978350829759	F
coronation	92	9	7	4	x	3.5152140383356203	4.612035445507509	F
coronation	92	9	7	5	n	1.181940377599154	3.3839075475333678	F
coronation	92	9	7	6	e	2.6005593557721745	5.701842550820916	F
coronation	92	9	7	7	S	-0.0	4.794440401648004	F
coronation	92	9	7	8	|	-0.0	3.1368530276044586	F
coronation	92	9	7	9	n	-0.0	2.491637875316427	F
chuckle	92	4	4	1	C	8.291861735095885	8.291861735095885	T
chuckle	92	4	4	2	^	6.42373049416521	4.7736526579972764	T
chuckle	92	4	4	3	k	0.4437795691087453	4.329690206294631	T
chuckle	92	4	4	4	L	4.415282501409158	4.790964413544101	T
vowel	92	3	3	1	v	7.269878295453626	7.269878295453626	T
vowel	92	3	3	2	W	9.594718283622685	6.542149634905132	T
vowel	92	3	3	3	L	2.7100577207026895	8.676736469541	T
metabolism	92	10	6	1	m	5.010605800323559	5.010605800323559	F
metabolism	92	10	6	2	x	6.302873381785473	3.937976162888377	F
metabolism	92	10	6	3	t	2.358472319024882	3.069982071055103	F
metabolism	92	10	6	4	@	4.926418867618892	7.211780587630685	F
metabolism	92	10	6	5	b	0.9762839310261925	6.630791287436408	F
metabolism	92	10	6	6	x	-0.0	4.531948342178886	F
metabolism	92	10	6	7	l	-0.0	4.973615376225666	F
metabolism	92	10	6	8	I	-0.0	5.543118113616368	F
metabolism	92	10	6	9	z	-0.0	7.316826525229558	F
metabolism	92	10	6	10	M	-0.0	7.7984989836559055	F
manure	92	5	5	1	m	5.010605800323559	5.010605800323559	T
manure	92	5	5	2	x	6.302873381785473	3.937976162888377	T
manure	92	5	5	3	n	3.8906772274529584	3.455722242146935	T
manure	92	5	5	4	U	4.370497890217009	10.740170600272604	T
manure	92	5	5	5	r	-0.0	4.171315569239557	T
pottery	92	5	5	1	p	5.234937401912647	5.234937401912647	F
pottery	92	5	5	2	a	3.2383691930331153	5.407676443970897	F
pottery	92	5	5	3	t	6.432616846419483	3.069982071055103	F
pottery	92	5	5	4	X	1.1465331530880838	4.186789055577113	F
pottery	92	5	5	5	i	3.52219770532567	4.3784382630534635	F
additive	92	6	5	1	@	4.531621906710496	4.531621906710496	F
additive	92	6	5	2	d	6.413556978881132	9.018422601594706	F
additive	92	6	5	3	|	5.089642288955875	8.433887937138575	F
additive	92	6	5	4	t	3.5398331252314965	2.570397507192674	F
additive	92	6	5	5	I	-0.0	4.35960396228562	F
additive	92	6	5	6	v	-0.0	7.151073742830026	F
rebuke	91	6	5	1	r	5.827961998570008	5.827961998570008	T
rebuke	91	6	5	2	I	2.05623876585516	3.8883369835653068	T
rebuke	91	6	5	3	b	7.464146064014	7.027428476106371	T
rebuke	91	6	5	4	y	4.242074787198148	6.94650338289642	T
rebuke	91	6	5	5	u	-0.0	6.666811418669452	T
rebuke	91	6	5	6	k	-0.0	4.49599040322427	T
rationalize	91	7	7	1	r	5.827961998570008	5.827961998570008	F
rationalize	91	7	7	2	@	4.851149946170647	4.050738358263082	F
rationalize	91	7	7	3	S	4.910319149030845	7.589340382127211	F
rationalize	91	7	7	4	N	0.4602982880721762	6.605087313967502	F
rationalize	91	7	7	5	L	0.6138586463556118	4.883881484025476	F
rationalize	91	7	7	6	Y	2.9268335874380282	7.868957398633578	F
rationalize	91	7	7	7	z	-0.0	6.550623078546892	F
predisposition	91	13	5	1	p	5.234937401912647	5.234937401912647	F
predisposition	91	13	5	2	r	1.8132841071576309	4.590979509703922	F
predisposition	91	13	5	3	i	5.614584923602414	6.431552310378895	F
predisposition	91	13	5	4	d	6.927615182964625	4.322489188356297	F
predisposition	91	13	5	5	I	-0.0	4.35960396228562	F
predisposition	91	13	5	6	s	-0.0	4.076881386766656	F
predisposition	91	13	5	7	p	-0.0	7.377677809444627	F
predisposition	91	13	5	8	x	-0.0	4.92727663259059	F
predisposition	91	13	5	9	z	-0.0	7.316826525229558	F
predisposition	91	13	5	10	I	-0.0	5.2884716449859726	F
predisposition	91	13	5	11	S	-0.0	5.316191906713688	F
predisposition	91	13	5	12	|	-0.0	1.870470143338381	F
predisposition	91	13	5	13	n	-0.0	1.9964331699094877	F
hatchet	91	5	5	1	h	4.125528088723679	4.125528088723679	T
hatchet	91	5	5	2	@	2.2289401354542613	4.050738358263082	T
hatchet	91	5	5	3	C	9.416195387576831	6.95083959412339	T
hatchet	91	5	5	4	|	3.8197580038825443	4.8473883834048	T
hatchet	91	5	5	5	t	-0.0	3.3893702879141263	T
shorten	91	5	5	1	S	7.294599079496151	7.294599079496151	F
shorten	91	5	5	2	c	5.376959298866571	6.093190674606735	F
shorten	91	5	5	3	r	0.007224326767912663	3.402978350829759	F
shorten	91	5	5	4	t	-0.0	2.570397507192674	F
shorten	91	5	5	5	N	6.9116389105066816	7.168909777114803	F
generalization	91	11	7	1	J	7.221990107814832	7.221990107814832	F
generalization	91	11	7	2	E	3.7093569579912566	4.448881980059585	F
generalization	91	11	7	3	n	0.18806936952858036	3.455722242146935	F
generalization	91	11	7	4	X	0.15145711626722733	4.186789055577113	F
generalization	91	11	7	5	L	0.44965768114571386	4.883881484025476	F
generalization	91	11	7	6	x	7.8698903828897055	4.531948342178886	F
generalization	91	11	7	7	z	-0.0	6.550623078546892	F
generalization	91	11	7	8	e	-0.0	6.017370579099843	F
generalization	91	11	7	9	S	-0.0	4.715368224127792	F
generalization	91	11	7	10	|	-0.0	3.3474169778275895	F
generalization	91	11	7	11	n	-0.0	1.7550603406564682	F
unruly	91	6	5	1	^	7.310151142309363	7.310151142309363	F
unruly	91	6	5	2	n	2.6126130245049914	3.780811181488729	F
unruly	91	6	5	3	r	6.415563905799824	3.402978350829759	F
unruly	91	6	5	4	u	3.252093543023139	6.377336995428079	F
unruly	91	6	5	5	l	-0.0	4.897449104832938	F
unruly	91	6	5	6	i	-0.0	3.964200912398267	F
carefree	91	6	5	1	k	4.967672086242028	4.967672086242028	F
carefree	91	6	5	2	E	5.558347269071371	4.448881980059585	F
carefree	91	6	5	3	r	0.5778434636637557	3.402978350829759	F
carefree	91	6	5	4	f	8.486558796660162	6.821752238241364	F
carefree	91	6	5	5	r	-0.0	4.171315569239557	F
carefree	91	6	5	6	i	-0.0	3.964200912398267	F
hanged	91	4	4	1	h	4.125528088723679	4.125528088723679	F
hanged	91	4	4	2	@	2.2289401354542613	4.050738358263082	F
hanged	91	4	4	3	G	7.036388899577189	5.542438486243897	F
hanged	91	4	4	4	d	6.199564491882186	4.322489188356297	F
shear	91	3	3	1	S	7.294599079496151	7.294599079496151	T
shear	91	3	3	2	I	5.924608362347205	3.8883369835653068	T
shear	91	3	3	3	r	3.5192592536703264	3.402978350829759	T
custodian	91	9	6	1	k	4.967672086242028	4.967672086242028	F
custodian	91	9	6	2	^	2.815257485634035	4.7736526579972764	F
custodian	91	9	6	3	s	5.587791614934519	3.5721480229068887	F
custodian	91	9	6	4	t	0.011104279527751497	2.570397507192674	F
custodian	91	9	6	5	o	6.208596149298983	6.793651119424758	F
custodian	91	9	6	6	d	-0.0	3.8527706178214203	F
custodian	91	9	6	7	i	-0.0	3.97552759317008	F
custodian	91	9	6	8	x	-0.0	4.92727663259059	F
custodian	91	9	6	9	n	-0.0	2.491637875316427	F
antelope	91	7	5	1	@	4.531621906710496	4.531621906710496	F
antelope	91	7	5	2	n	0.4479276036744665	3.780811181488729	F
antelope	91	7	5	3	t	7.677927322436776	3.069982071055103	F
antelope	91	7	5	4	x	6.932944782815576	4.612035445507509	F
antelope	91	7	5	5	l	-0.0	4.897449104832938	F
antelope	91	7	5	6	o	-0.0	6.249214168437088	F
antelope	91	7	5	7	p	-0.0	7.377677809444627	F
prophetic	91	8	7	1	p	5.234937401912647	5.234937401912647	F
prophetic	91	8	7	2	r	1.8132841071576309	4.590979509703922	F
prophetic	91	8	7	3	x	3.4196138490137855	6.871576240682017	F
prophetic	91	8	7	4	f	1.7722055871764584	6.821752238241364	F
prophetic	91	8	7	5	E	0.09755930741920937	5.237565545843595	F
prophetic	91	8	7	6	t	7.252821362957585	2.898789586171038	F
prophetic	91	8	7	7	I	-0.0	4.995554601088181	F
prophetic	91	8	7	8	k	-0.0	4.939300423857706	F
cock	91	3	3	1	k	4.967672086242028	4.967672086242028	T
cock	91	3	3	2	a	3.385112748412636	5.407676443970897	T
cock	91	3	3	3	k	9.997238571591888	4.329690206294631	T
chute	91	3	3	1	S	7.294599079496151	7.294599079496151	T
chute	91	3	3	2	u	5.892412466362686	3.9006084687406335	T
chute	91	3	3	3	t	1.0578951545735016	3.069982071055103	T
lien	91	3	3	1	l	5.7071090501026625	5.7071090501026625	F
lien	91	3	3	2	i	4.328175681546194	4.311888167990886	F
lien	91	3	3	3	n	6.3316124931620905	3.455722242146935	F
nitrate	90	6	6	1	n	5.177501411176819	5.177501411176819	F
nitrate	90	6	6	2	Y	4.7902649404764555	5.138780505888402	F
nitrate	90	6	6	3	t	0.7395420516586482	3.069982071055103	F
nitrate	90	6	6	4	r	7.711427753018643	5.234288052859326	F
nitrate	90	6	6	5	e	1.1876270031757714	5.941324168346298	F
nitrate	90	6	6	6	t	-0.0	2.898789586171038	F
visceral	90	5	5	1	v	7.269878295453626	7.269878295453626	F
visceral	90	5	5	2	I	3.07339827835234	3.8883369835653068	F
visceral	90	5	5	3	s	7.590032755354358	3.5721480229068887	F
visceral	90	5	5	4	X	1.6571122864769914	4.186789055577113	F
visceral	90	5	5	5	L	0.015941543869021503	4.883881484025476	F
chlorine	90	6	6	1	k	4.967672086242028	4.967672086242028	F
chlorine	90	6	6	2	l	4.313822978360139	5.9108572556665155	F
chlorine	90	6	6	3	o	2.2810205544652646	7.0290271473098525	F
chlorine	90	6	6	4	r	7.741284770418475	5.234288052859326	F
chlorine	90	6	6	5	i	0.3025627700204312	4.3784382630534635	F
chlorine	90	6	6	6	n	-0.0	3.351469203472333	F
devise	90	5	5	1	d	5.6293267670073055	5.6293267670073055	F
devise	90	5	5	2	x	4.361304592514152	3.937976162888377	F
